price,sqft,propertytype,bhk,location
102,980,Flat,2,Jafferkhanpet
91.2,1200,Flat,3,Nesapakkam
55.5,750,Villa,2,Nesapakkam
88.1,881,Flat,2,Arumbakkam
87,870,Flat,2,Arumbakkam
85.5,900,Villa,2,Koyambedu
81.7,860,House,2,Koyambedu
39,937,Flat,2,Selaiyur
99,1560,House,3,Medavakkam
330,4724,Flat,4,Sholinganallur
46,1006,Flat,2,Moolacheri
46.12,1006,Flat,2,Moolacheri
37,574,House,1,Gowrivakkam
80,1527,House,3,Ambattur
65,1002,Flat,2,Gowrivakkam
80,1753,Flat,3,Medavakkam
60,1340,Flat,2,Medavakkam
53,974,Flat,2,Perungalathur
30,612,Flat,2,Thalambur
66,1366,House,3,Perungalathur
47,1073,Flat,2,Thalambur
95,1371,Flat,3,Vengaivasal
42,591,Flat,2,Vengaivasal
80,1237,House,2,Sholinganallur
28,730,Flat,2,Thirumazhisai
32,849,House,2,Thirumazhisai
55,1286,Flat,3,Selaiyur
33,885,Flat,3,Thirumazhisai
70,1148,Flat,2,Kolapakkam
68,1024,Flat,2,Karapakkam
170,2616,Flat,4,Karapakkam
42,979,Flat,2,Navallur
46,1262,Flat,3,Kelambakkam
85,1234,Flat,2,Vengaivasal
103,1469,Flat,3,Vengaivasal
66,950,Flat,2,Porur
29,576,House,1,Kuthambakkam
41,855,Villa,2,Kuthambakkam
70,1080,Flat,2,Perungalathur
75.54,1545,House,2,Semmancheri
77.35,1645,House,3,Semmancheri
20,570,Flat,1,Thirumalpur
53,1012,House,2,Ambattur
40,588,Flat,2,Pallavaram
85,1337,House,3,Gowrivakkam
56,913,House,2,Kovur
51,1225,Flat,3,Moolacheri
48,832,Flat,2,Mangadu
64,959,Flat,2,Porur
70,1370,House,3,Ayanambakkam
40,930,Flat,2,Siruseri
26,571,House,2,Kelambakkam
35,994,Flat,2,Kelambakkam
97,1598,Flat,3,Sholinganallur
80,1156,House,2,Medavakkam
23,620,Flat,1,Thirumalpur
16,480,Flat,1,Guduvancheri
68,1024,Flat,2,Karapakkam
40,588,House,1,Vanagaram
44.56,918,Flat,3,Padur
43.12,888,House,2,Padur
37.77,778,Flat,2,Padur
32.18,663,Flat,2,Padur
85,1300,House,2,Pallavaram
22,600,Flat,1,Veppampattu
28,850,Villa,2,Veppampattu
36.21,1050,House,2,Kelambakkam
34.28,994,Flat,2,Kelambakkam
43.52,1262,House,3,Kelambakkam
46.04,1335,Flat,3,Kelambakkam
100,1188,Villa,3,Velachery
84.66,996,Flat,2,Velachery
61.64,1045,Flat,2,Medavakkam
75.5,1280,Flat,3,Medavakkam
214,1935,Flat,3,Perungudi
405,3654,Villa,4,Perungudi
202,1820,House,3,Perungudi
415,3746,House,4,Perungudi
199,1793,House,3,Perungudi
214,1930,Flat,3,Perungudi
26,700,Flat,2,Veppampattu
27,725,Flat,2,Veppampattu
60,1500,Flat,3,Maraimalai Nagar
62,1433,Flat,3,Maraimalai Nagar
57,1478,Flat,3,Mahindra World City
29.5,623,Flat,1,Mahindra World City
86,1927,House,3,Oragadam Industrial Corridor
78,1706,Flat,3,Oragadam Industrial Corridor
59,1437,Flat,2,Oragadam Industrial Corridor
87,1991,Flat,3,Oragadam Industrial Corridor
75.24,1254,Flat,3,Gowrivakkam
54.3,905,Flat,2,Gowrivakkam
85.62,1427,House,3,Gowrivakkam
52.86,881,Flat,2,Gowrivakkam
53.76,896,Flat,2,Gowrivakkam
23.03,510,Flat,1,Siruseri
35.02,824,Flat,2,Siruseri
15.04,338,House,1,Siruseri
38.08,896,Flat,3,Siruseri
32.98,764,Villa,2,Siruseri
84,1471,House,3,Thaiyur
120,1896,Flat,4,Thaiyur
78.56,1376,Flat,3,Thaiyur
93.8,1643,House,3,Thaiyur
38.02,1001,Flat,2,Thaiyur
47.33,1246,Flat,3,Thaiyur
40.3,1061,Flat,2,Thaiyur
66.2,1270,Flat,2,Thaiyur
50.45,1328,Flat,3,Thaiyur
37.3,982,Flat,2,Thaiyur
50.71,1335,Flat,3,Thaiyur
78.52,837,Flat,2,East Tambaram
86,1010,Flat,2,Velachery
450,3000,Flat,3,Velachery
28.02,637,House,2,Thirumullaivoyal
29.61,673,Flat,2,Thirumullaivoyal
29.21,664,Flat,2,Thirumullaivoyal
30.62,696,Flat,2,Thirumullaivoyal
29.12,662,House,2,Thirumullaivoyal
230,1755,House,3,Adyar
63.5,1312,Flat,2,Kattupakkam
95,1564,Flat,2,Karapakkam
69,1419,Flat,3,Kattupakkam
25.85,650,Flat,2,Veppampattu
25.9,650,Flat,2,Veppampattu
26.5,700,Flat,2,Veppampattu
26,650,House,2,Veppampattu
18,599,Flat,1,Veppampattu
55.96,1142,Flat,3,Rajakilpakkam
39.78,812,House,2,Rajakilpakkam
42,762,House,2,Navallur
70,1024,Flat,2,Karapakkam
244,1574,Flat,3,T Nagar
37.34,770,Flat,2,Ragavendra Colony
42.19,870,House,2,Ambattur
41.12,848,Flat,2,Ragavendra Colony
42.19,870,Flat,2,Ragavendra Colony
37.34,770,Flat,2,Ragavendra Colony
42.19,870,Flat,2,Ambattur INDUSTRIAL ESTATE
37.34,770,Flat,2,Ambattur
41.12,848,Flat,2,Ragavendra Colony
42.19,870,Flat,2,Ragavendra Colony
25,749,House,2,Veppampattu
25,755,House,2,Veppampattu
28.9,920,Flat,2,Veppampattu
31.25,950,Flat,2,Veppampattu
25,755,Flat,2,Veppampattu
28.9,920,Flat,2,Veppampattu
31.25,950,House,2,Veppampattu
22.25,603,House,1,Veppampattu
34.5,1050,House,2,Veppampattu
27,812,House,2,Veppampattu
18.99,611,Flat,1,Veppampattu
49.5,900,Flat,2,West Tambaram
64.9,1180,House,3,West Tambaram
56.1,1020,Flat,3,West Tambaram
51.15,930,Flat,2,West Tambaram
65.7,1096,Flat,3,Keelkattalai
88.92,1588,Flat,3,Sholinganallur
62,1020,Flat,2,Keelkattalai
45,700,Flat,2,Mannivakkam
45,800,Flat,2,Ottiyabakkam
50,1050,Flat,2,Chromepet
31,650,House,2,Pammal
90,1700,Flat,3,Pammal
23,500,Flat,2,Pammal
31,650,Flat,2,Pammal
85,1300,Flat,3,Pammal
22,500,Flat,1,Pammal
90,1900,Flat,3,Pammal
72,1300,House,3,Pammal
90,1700,Flat,3,Pammal
23,500,House,2,Pammal
22,500,Flat,1,Pammal
22,500,Flat,2,Pammal
65,1400,Flat,3,Pammal
69,1000,House,2,Iyyappanthangal
170,1750,Flat,4,Valasaravakkam
26.8,700,Flat,2,Veppampattu
22.8,600,Flat,2,Veppampattu
26.75,700,Flat,2,Veppampattu
42.19,870,House,2,Ambattur INDUSTRIAL ESTATE
40.44,834,Flat,2,Ambattur INDUSTRIAL ESTATE
41.12,848,House,2,Ambattur INDUSTRIAL ESTATE
42.19,870,House,2,Ambattur
37.34,770,Flat,2,Ambattur
42.19,870,Flat,2,Ambattur
42.19,870,Flat,2,Ambattur INDUSTRIAL ESTATE
40.44,834,Flat,2,Ambattur INDUSTRIAL ESTATE
41.12,848,Flat,2,Ambattur INDUSTRIAL ESTATE
37.35,770,Flat,2,Ambattur INDUSTRIAL ESTATE
108,1065,House,2,Porur
108,1065,Flat,2,Saligramam
108,1065,Flat,2,Saligramam
108,1065,Flat,2,Porur
65,638,House,2,Vadapalani
75,1791,Flat,3,Kelambakkam
320,2130,House,3,Anna Nagar
75,1700,House,4,Kattupakkam
462,3850,House,5,Kilpauk
267,2230,House,4,Kilpauk
345,2880,House,4,Kilpauk
213,1775,Flat,3,Kilpauk
104,1329,House,2,Sholinganallur
57.88,1220,Flat,2,Kil Ayanambakkam
37.34,770,Flat,2,Ambattur
40.44,834,House,2,Ambattur
41.12,848,Flat,2,Ambattur
42.19,870,Flat,2,Ambattur
37.34,770,House,2,Ambattur
37.35,770,House,2,Ambattur INDUSTRIAL ESTATE
40.44,834,House,2,Ambattur INDUSTRIAL ESTATE
40.44,834,Flat,2,Ambattur
40.44,834,House,2,Ragavendra Colony
42,800,House,2,Ottiyabakkam
321,2380,Flat,3,Adyar
323,1850,House,3,Alwarpet
205,1283,Flat,3,Anna Nagar
334,1860,Flat,3,Besant Nagar
295,1641,Villa,3,Besant Nagar
46,800,Flat,2,Kundrathur
215,1930,Flat,3,Perungudi
95,1250,House,3,Valasaravakkam
169,1610,House,3,Kodambakkam
100,956,House,2,Kodambakkam
89.23,1373,Flat,3,Koyambedu
97.93,1507,House,3,Koyambedu
96.64,1487,House,3,Koyambedu
76.81,1182,House,2,Koyambedu
66.61,1025,Villa,2,Koyambedu
97.09,1494,Flat,3,Koyambedu
67.13,1033,House,2,Koyambedu
108,1674,Flat,3,Koyambedu
70.7,1088,House,2,Koyambedu
83.51,1285,Flat,2,Koyambedu
73.43,1130,Flat,2,Koyambedu
90.14,1387,House,3,Koyambedu
73.24,1127,Flat,2,Koyambedu
112,1737,Flat,4,Koyambedu
95.34,1467,Flat,3,Koyambedu
73.5,1131,Flat,2,Koyambedu
76,1085,Flat,3,Porur
88,1062,Flat,2,Mogappair
73.71,1031,Flat,2,Selaiyur
44,898,Flat,2,Iyappanthangal
19.38,510,Flat,1,Veppampattu
38,1000,Flat,2,Veppampattu
22.8,600,Flat,1,Veppampattu
20.9,550,House,1,Veppampattu
30.4,800,Flat,2,Veppampattu
24.7,650,House,2,Veppampattu
45.6,1200,House,2,Veppampattu
23.94,630,House,1,Veppampattu
340,2030,Flat,4,T Nagar
219,1310,Flat,3,T Nagar
27.5,800,House,2,Veppampattu
27.5,800,House,2,Veppampattu
29.5,800,House,2,Veppampattu
30,800,House,2,Veppampattu
27.5,750,Flat,2,Veppampattu
27,800,Flat,2,Veppampattu
27.5,750,House,2,Veppampattu
27.5,750,Flat,2,Veppampattu
30,800,House,2,Veppampattu
31.5,850,Flat,2,Veppampattu
34,900,Flat,2,Veppampattu
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,House,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Villa,,
,,Villa,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Villa,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Villa,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Villa,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,Villa,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Villa,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,House,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,Villa,,
,,House,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,Villa,,
,,Villa,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Villa,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Villa,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Villa,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Villa,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Villa,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,Villa,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Villa,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,House,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Villa,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,Villa,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,House,,
,,Villa,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Villa,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Villa,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Villa,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,House,,
,,House,,
,,Villa,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,House,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Villa,,
,,Flat,,
,,Flat,,
,,Villa,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Villa,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,Villa,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Villa,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Villa,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Villa,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Villa,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Villa,,
,,Flat,,
,,Villa,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Villa,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,House,,
,,House,,
,,House,,
,,House,,
,,Flat,,
,,Villa,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,Villa,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,Villa,,
,,Villa,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Flat,,
,,House,,
,,Flat,,
,,Villa,,
,,House,,
,,House,,
,,House,,
,,House,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,Villa,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Villa,,
,,Villa,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Villa,,
,,House,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,Flat,,
,,Villa,,
,,Villa,,
,,House,,
,,House,,
,,House,,
,,Flat,,
,,Flat,,
,,House,,
,,Villa,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,Flat,,
,,House,,
,,House,,
,,Flat,,
,,House,,
,,House,,
,,Villa,,
,,Villa,,
,,Flat,,
,,Flat,,
,,House,,
